Timestamp;Fix;Lat;Lon;Alt;pAcc;Mag;Speed;sAcc;Heading;Battery;AccX;AccY;AccZ;GyrX;GyrY;GyrZ
17:11:31.900;True;48,4536;1,509395;157,6;54,42426;0;0,3583333;0;305,8;4,14625;2063;-108;-16;490;776;92
17:11:32.000;True;48,4536;1,509395;157,6;55,02727;0;0,3555556;0;306,83;4,14625;1981;-288;-64;-68;567;1695
17:11:32.100;True;48,4536;1,509395;157,6;55,02727;0;0,3527778;0;306,46;4,14625;1878;-181;82;357;582;248
17:11:32.200;True;48,45359;1,509393;157,6;55,02727;0;0,35;0;305,07;4,14625;2258;-71;55;568;41;-426
17:11:32.300;True;48,45359;1,509392;157,7;55,02727;0;0,35;0;303,77;4,14625;2263;-79;-66;956;-656;-984
17:11:32.400;True;48,45359;1,50939;157,7;55,02727;0;0,35;0;302,54;4,14625;1958;-33;-21;-929;446;-639
17:11:32.500;True;48,45359;1,509388;157,7;55,02727;0;0,3472222;0;302,01;4,14625;2071;-139;-32;-128;309;261
17:11:32.600;True;48,45359;1,509388;157,8;56,30275;0;0,3444445;0;301,49;4,14625;1967;44;-172;-549;-1284;-16
17:11:32.700;True;48,45359;1,509387;157,8;56,30275;0;0,3361111;0;301,06;4,14625;1968;-81;-227;-334;802;5
17:11:32.800;True;48,45359;1,509387;157,9;56,30275;0;0,325;0;301,22;4,14625;2051;-93;-100;-70;-17;76
17:11:32.900;True;48,45359;1,509385;157,9;56,30275;0;0,3138889;0;301,33;4,14625;1899;-173;-176;-94;-290;121
17:11:33.000;True;48,45359;1,509385;157,9;56,30275;0;0,3083333;0;301,51;4,14625;1985;-113;-238;-106;-199;-132
17:11:33.100;True;48,45359;1,509385;158;56,30275;0;0,2972222;0;301,51;4,14625;2030;-118;-404;61;-733;-213
17:11:33.200;True;48,45359;1,509383;158;56,30275;0;0,2861111;0;301,51;4,14625;1987;-138;-500;347;-1052;18
17:11:33.300;True;48,45359;1,509383;158;56,30275;0;0,275;0;301,51;4,14625;1916;-187;-602;219;-336;21
17:11:33.400;True;48,45359;1,509383;158;56,30275;0;0,2694444;0;301,51;4,14625;1982;-138;-505;-109;-155;-38
17:11:33.500;True;48,45359;1,509383;158,1;56,30275;0;0,2638889;0;301,51;4,14625;2051;-148;-669;-534;-283;287
17:11:33.600;True;48,45359;1,509382;158,1;56,30275;0;0,2583333;0;301,51;4,14625;1941;-66;-497;-128;176;98
17:11:33.700;True;48,45358;1,509382;158,1;56,30275;0;0,2527778;0;301,51;4,14625;1963;-98;-486;-410;-87;93
17:11:33.800;True;48,45358;1,509382;158,1;56,30275;0;0,2333333;0;301,51;4,14625;1989;-102;-556;-352;97;29
17:11:33.900;True;48,45358;1,509382;158,2;56,30275;0;0,2194444;0;301,51;4,14625;1906;-119;-449;-142;40;38
17:11:34.000;True;48,45358;1,509382;158,2;56,30275;0;0,2055556;0;301,51;4,14625;1945;-87;-456;-118;10;23
17:11:34.100;True;48,45358;1,509382;158,2;56,30275;0;0,1944444;0;301,51;4,14625;1955;-72;-473;-184;120;29
17:11:34.200;True;48,45358;1,509382;158,2;56,30275;0;0,1861111;0;301,51;4,14625;1955;-57;-440;-232;107;-107
17:11:34.300;True;48,45358;1,509382;158,2;56,30275;0;0,1777778;0;301,51;4,14625;2022;-53;-530;-225;-14;-64
17:11:34.400;True;48,45358;1,509383;158,3;55,71355;0;0,1638889;0;301,51;4,14625;1978;5;-523;-186;64;-2
17:11:34.500;True;48,45358;1,509383;158,3;55,71355;0;0,1527778;0;301,51;4,14625;1981;-8;-492;-211;91;-55
17:11:34.600;True;48,45358;1,509383;158,3;56,30275;0;0,1416667;0;301,51;4,14625;2221;-57;-688;-184;262;-41
17:11:34.700;True;48,45358;1,509383;158,3;55,71355;0;0,1333333;0;301,51;4,14625;1940;-6;-258;156;350;-9
17:11:34.800;True;48,45358;1,509383;158,3;55,71355;0;0,1194444;0;301,51;4,14625;2150;-30;-485;-161;274;250
17:11:34.900;True;48,45357;1,509383;158,3;55,71355;0;0,1138889;0;301,51;4,14625;2121;-173;-439;130;145;244
17:11:35.000;True;48,45357;1,509383;158,3;55,71355;0;0,1083333;0;301,51;4,14625;2340;-281;-336;448;232;152
17:11:35.100;True;48,45357;1,509383;158,4;55,71355;0;0,1;0;301,51;4,14625;2075;-224;-2;1036;-10;363
17:11:35.200;True;48,45357;1,509383;158,4;55,71355;0;0,08888889;0;301,51;4,14625;2068;-157;-99;149;799;3
17:11:35.300;True;48,45357;1,509385;158,4;56,30275;0;0,075;0;301,51;4,14625;1765;-155;-54;775;1106;317
17:11:35.400;True;48,45357;1,509385;158,4;56,30275;0;0,06388889;0;301,51;4,14625;1594;-142;155;530;330;107
17:11:35.500;True;48,45357;1,509385;158,4;56,30275;0;0,05833333;0;301,51;4,14625;1833;-224;-109;174;-307;-173
17:11:35.600;True;48,45357;1,509385;158,4;56,30275;0;0,05277778;0;301,51;4,14625;1876;-283;16;764;-416;-25
17:11:35.700;True;48,45357;1,509385;158,5;56,30275;0;0,05277778;0;301,51;4,14625;2048;-199;-45;292;-251;-382
17:11:35.800;True;48,45357;1,509383;158,5;56,30275;0;0,05555556;0;301,51;4,14625;2060;-402;-342;-70;-220;406
17:11:35.900;True;48,45357;1,509383;158,5;56,30275;0;0,05277778;0;301,51;4,14625;2058;-242;12;-219;404;-197
17:11:36.000;True;48,45357;1,509383;158,5;56,30275;0;0,05;0;301,51;4,14625;2091;-78;-179;-74;380;-479
17:11:36.100;True;48,45357;1,509383;158,5;56,30275;0;0,04722222;0;301,51;4,14625;2003;-140;64;-264;3;337
17:11:36.200;True;48,45357;1,509383;158,6;56,30275;0;0,03888889;0;301,51;4,14625;2111;-225;-325;-333;-144;126
17:11:36.300;True;48,45357;1,509385;158,6;56,30275;0;0,02777778;0;301,51;4,14625;2203;-194;-14;33;248;-15
17:11:36.400;True;48,45357;1,509385;158,6;56,30275;0;0,01944445;0;301,51;4,14625;2472;-257;13;272;78;277
17:11:36.500;True;48,45357;1,509385;158,6;56,30275;0;0,01944445;0;301,51;4,14625;2249;-376;434;1466;1062;101
17:11:36.600;True;48,45357;1,509387;158,7;56,30275;0;0,03055556;0;301,51;4,14625;1756;-307;307;819;1324;-2063
17:11:36.700;True;48,45357;1,509387;158,7;56,30275;0;0,03611111;0;301,51;4,14625;1677;50;258;-433;2480;-1602
17:11:36.800;True;48,45357;1,509387;158,7;56,30275;0;0,03888889;0;301,51;4,14625;2292;383;813;71;-2676;-215
17:11:36.900;True;48,45357;1,509385;158,7;56,30275;0;0,03333334;0;301,51;4,14625;1782;1044;103;-560;-11526;-3793
17:11:37.000;True;48,45357;1,509385;158,7;56,30275;0;0,02777778;0;301,51;4,14625;1579;684;-1065;3690;-4804;-325
17:11:37.100;True;48,45357;1,509385;158,7;56,30275;0;0,03055556;0;301,51;4,14625;2027;428;-1462;-406;1778;1761
17:11:37.200;True;48,45356;1,509383;158,8;56,30275;0;0,03611111;0;301,51;4,14625;1415;-564;-1508;-1370;-3166;1688
17:11:37.300;True;48,45356;1,509382;158,8;56,30275;0;0,04444445;0;301,51;4,14625;1129;-10;-1020;461;1374;1175
17:11:37.400;True;48,45356;1,509382;158,8;56,30275;0;0,05555556;0;301,51;4,14625;2027;16;-1019;-427;1148;252
17:11:37.500;True;48,45356;1,50938;158,8;56,30275;0;0,06388889;0;301,51;4,14625;1709;838;-882;-525;607;-1441
17:11:37.600;True;48,45356;1,509378;158,8;56,30275;0;0,075;0;301,51;4,14625;1705;189;-524;120;-14;1366
17:11:37.700;True;48,45356;1,509378;158,8;56,30275;0;0,08333334;0;301,51;4,14625;1706;971;-732;1169;-2977;-124
17:11:37.800;True;48,45356;1,509377;158,8;56,30275;0;0,08888889;0;301,51;4,14625;2328;285;-971;469;196;-1688
17:11:37.900;True;48,45356;1,509377;158,9;56,30275;0;0,08611111;0;301,51;4,14625;1899;568;-1065;-530;-675;1505
17:11:38.000;True;48,45356;1,509375;158,9;56,30275;0;0,08888889;0;301,51;4,14625;1730;-253;-1210;44;418;1037
17:11:38.100;True;48,45356;1,509375;158,9;56,30275;0;0,09444445;0;301,51;4,14625;1754;-59;-1139;97;-1059;635
17:11:38.200;True;48,45356;1,509373;158,9;55,71355;0;0,1;0;301,51;4,14625;2485;-45;-653;249;-559;-3001
17:11:38.300;True;48,45356;1,509372;159;55,71355;0;0,1138889;0;301,51;4,14625;1767;381;-1044;-248;433;-122
17:11:38.400;True;48,45356;1,50937;159;54,42426;0;0,1194444;0;301,51;4,14625;1493;388;-1492;1458;2304;-524
17:11:38.500;True;48,45356;1,50937;159;54,42426;0;0,1138889;0;301,51;4,14625;1923;424;-870;562;2084;275
17:11:38.600;True;48,45356;1,509372;159;54,42426;0;0,1055556;0;301,51;4,14625;1638;205;-744;-858;-1304;1027
17:11:38.700;True;48,45355;1,509372;159;54,42426;0;0,09722222;0;301,51;4,14625;2315;753;-1062;-3705;516;-887
17:11:38.800;True;48,45355;1,509372;159;54,42426;0;0,08611111;0;301,51;4,14625;2042;600;-554;-762;1033;-328
17:11:38.900;True;48,45355;1,509372;159;54,42426;0;0,07777778;0;301,51;4,14625;1770;714;-604;-1071;-547;-602
17:11:39.000;True;48,45355;1,509372;159;54,42426;0;0,06944445;0;301,51;4,14625;2145;852;-153;-464;-1151;-938
17:11:39.100;True;48,45355;1,509372;159;54,42426;0;0,05555556;0;301,51;4,14625;1589;1118;-618;426;-93;155
17:11:39.200;True;48,45355;1,509372;159;54,42426;0;0,04444445;0;301,51;4,14625;1837;578;-844;-698;477;-45
17:11:39.300;True;48,45355;1,509372;159;54,42426;0;0,04166667;0;301,51;4,14625;1743;608;-523;302;-1037;-638
17:11:39.400;True;48,45355;1,509372;159;54,42426;0;0,03888889;0;301,51;4,14625;1911;972;-764;143;632;-148
17:11:39.500;True;48,45354;1,509372;159;54,42426;0;0,03333334;0;301,51;4,14625;1301;2488;-1725;-743;1194;504
17:11:39.600;True;48,45354;1,50937;159;54,42426;0;0,04722222;0;301,51;4,14625;1956;1250;-480;933;-3828;-72
17:11:39.700;True;48,45354;1,509368;159;54,42426;0;0,05833333;0;301,51;4,14625;1774;944;-704;2705;-561;-613
17:11:39.800;True;48,45354;1,509368;159;54,42426;0;0,06111111;0;301,51;4,14625;1725;685;-877;1855;-29;32
17:11:39.900;True;48,45354;1,509368;159;54,42426;0;0,04444445;0;301,51;4,14625;1958;630;-939;-992;-94;511
17:11:40.000;True;48,45354;1,50937;159;54,42426;0;0,02777778;0;301,51;4,14625;1567;26;-163;893;1165;-16
17:11:40.100;True;48,45354;1,50937;159,1;54,42426;0;0,01666667;0;301,51;4,14625;1772;348;-455;-1387;232;213
17:11:40.200;True;48,45354;1,509372;159,1;54,42426;0;0,01388889;0;301,51;4,14625;1904;406;-381;678;909;-1530
17:11:40.300;True;48,45354;1,509372;159,1;56,30275;0;0,01944445;0;301,51;4,14625;2135;524;-306;-867;267;60
17:11:40.400;True;48,45354;1,509372;159,1;56,30275;0;0,025;0;301,51;4,14625;2041;613;-171;-89;-70;387
17:11:40.500;True;48,45354;1,509372;159,1;56,30275;0;0,03055556;0;301,51;4,14625;1866;1138;94;142;-1203;697
17:11:40.600;True;48,45353;1,509372;159,1;56,30275;0;0,04166667;0;301,51;4,14625;2047;593;-891;2758;-1551;1984
17:11:40.700;True;48,45353;1,509373;159,1;56,30275;0;0,05;0;301,51;4,14625;1617;189;-818;125;-344;361
17:11:40.800;True;48,45353;1,509373;159,1;56,30275;0;0,05833333;0;301,51;4,14625;2006;-61;-743;-743;705;742
17:11:40.900;True;48,45353;1,509373;159,1;56,30275;0;0,06111111;0;301,51;4,14625;2427;-224;850;-1729;-231;-584
17:11:41.000;True;48,45353;1,509373;159,1;56,30275;0;0,06944445;0;301,51;4,14625;1834;-35;-778;454;-1032;-893
17:11:41.100;True;48,45353;1,509373;159,2;54,42426;0;0,08888889;0;301,51;4,14625;2120;280;-759;184;-470;96
17:11:41.200;True;48,45353;1,509373;159,2;54,42426;0;0,09722222;0;301,51;4,14625;1655;-3;-717;817;460;433
17:11:41.300;True;48,45353;1,509373;159,2;54,42426;0;0,1;0;301,51;4,14625;1594;235;-998;-206;715;-629
17:11:41.400;True;48,45352;1,509373;159,2;54,42426;0;0,09444445;0;301,51;4,14625;1728;16;-869;583;-294;431
17:11:41.500;True;48,45352;1,509373;159,2;54,42426;0;0,1083333;0;301,51;4,14625;1710;96;-579;2390;604;430
17:11:41.600;True;48,45352;1,509372;159,2;54,42426;0;0,1166667;0;301,51;4,14625;1891;-199;-502;-250;125;1044
17:11:41.700;True;48,45351;1,509372;159,2;54,42426;0;0,1305556;0;301,51;4,14625;1975;-149;-642;-955;-117;308
17:11:41.800;True;48,45351;1,509373;159,2;54,42426;0;0,1361111;0;301,51;4,14625;1619;-209;-797;-1305;-1726;-469
17:11:41.900;True;48,45351;1,509375;159,2;54,42426;0;0,1444445;0;301,51;4,14625;1685;159;-873;-1458;-323;-281
17:11:42.000;True;48,45351;1,509377;159,1;53,14132;0;0,1527778;0;301,51;4,14625;1933;315;-914;-675;154;119
17:11:42.100;True;48,45351;1,509377;159,1;53,14132;0;0,1611111;0;301,51;4,14625;1887;130;-869;826;-230;-865
17:11:42.200;True;48,45351;1,509377;159,1;53,14132;0;0,1694444;0;301,51;4,14625;1666;207;-1136;395;-1328;-576
17:11:42.300;True;48,45351;1,509378;159,1;53,14132;0;0,1722222;0;301,51;4,14625;1738;230;-1034;371;-425;515
17:11:42.400;True;48,45351;1,509378;159,1;53,14132;0;0,175;0;301,51;4,14625;1727;291;-1094;1067;-2503;114
17:11:42.500;True;48,45351;1,509378;159,1;53,14132;0;0,1777778;0;301,51;4,14625;1738;-224;-1089;924;1207;263
17:11:42.600;True;48,45351;1,50938;159,1;53,14132;0;0,1833333;0;301,51;4,14625;1771;398;-1082;-440;1871;-116
17:11:42.700;True;48,45351;1,50938;159,1;53,14132;0;0,1916667;0;301,51;4,14625;1908;218;-866;441;2208;-378
17:11:42.800;True;48,4535;1,50938;159,1;53,14132;0;0,1972222;0;301,51;4,14625;1995;281;-690;-124;561;-955
17:11:42.900;True;48,4535;1,50938;159,1;53,14132;0;0,1972222;0;301,51;4,14625;2419;229;-119;712;-235;-148
17:11:43.000;True;48,4535;1,50938;159,1;52,55473;0;0,1944444;0;301,51;4,14625;1707;6;-587;856;687;-245
17:11:43.100;True;48,4535;1,509378;159,1;52,55473;0;0,1805556;0;301,51;4,14625;1460;156;694;490;-1835;1369
17:11:43.200;True;48,45351;1,509378;159,1;52,55473;0;0,1666667;0;301,51;4,14625;2172;-20;-562;-726;1274;425
17:11:43.300;True;48,45351;1,509378;159;52,55473;0;0,1583333;0;301,51;4,14625;2120;223;-508;69;98;195
17:11:43.400;True;48,45351;1,509378;159;52,55473;0;0,1527778;0;301,51;4,14625;1777;-208;-229;190;1169;13
17:11:43.500;True;48,45351;1,509378;159;52,55473;0;0,1472222;0;301,51;4,14625;2153;-30;-226;6;461;-121
17:11:43.600;True;48,45351;1,509378;159;52,55473;0;0,1444445;0;301,51;4,14625;1995;118;-239;462;501;-268
17:11:43.700;True;48,45351;1,509378;159;52,55473;0;0,1416667;0;301,51;4,14625;2035;-128;-145;161;-381;133
17:11:43.800;True;48,45351;1,509378;159;52,55473;0;0,1416667;0;301,51;4,14625;1159;-23;169;-391;-110;-24
17:11:43.900;True;48,45351;1,509378;159,1;52,55473;0;0,1333333;0;301,51;4,14625;2136;-260;-149;-115;11;324
17:11:44.000;True;48,45351;1,509377;159,1;52,55473;0;0,1305556;0;301,51;4,14625;2142;190;-224;-318;-120;-390
17:11:44.100;True;48,45351;1,509375;159,1;52,55473;0;0,125;0;301,51;4,14625;2009;101;-342;319;-55;126
17:11:44.200;True;48,45351;1,509375;159,1;52,55473;0;0,1194444;0;301,51;4,14625;2315;-129;-298;-79;-133;92
17:11:44.300;True;48,45351;1,509375;159,1;52,55473;0;0,1166667;0;301,51;4,14625;1218;514;-717;44;-1040;-2
17:11:44.400;True;48,45351;1,509373;159;52,55473;0;0,1138889;0;301,51;4,14625;2001;-136;-292;-229;308;251
17:11:44.500;True;48,45351;1,509373;159;52,55473;0;0,1111111;0;301,51;4,14625;2626;867;-1158;-286;-92;10
17:11:44.600;True;48,45351;1,509373;159;52,55473;0;0,1055556;0;301,51;4,14625;1948;-455;-468;346;-206;904
17:11:44.700;True;48,45351;1,509372;159;52,55473;0;0,1027778;0;301,51;4,14625;1603;-71;-564;-118;-740;-23
17:11:44.800;True;48,45352;1,509372;159;52,55473;0;0,09166667;0;301,51;4,14625;2094;-61;-451;-101;316;99
17:11:44.900;True;48,45352;1,50937;159;51,26402;0;0,08055556;0;301,51;4,14625;2521;-456;-313;-133;417;264
17:11:45.000;True;48,45352;1,50937;159;51,26402;0;0,06944445;0;301,51;4,14625;1997;36;-399;-224;-166;36
17:11:45.100;True;48,45352;1,509368;159;51,26402;0;0,05833333;0;301,51;4,14625;1979;0;-586;-358;-568;-283
17:11:45.200;True;48,45353;1,509368;159;51,26402;0;0,05277778;0;301,51;4,14625;1790;-36;-651;-20;-186;120
17:11:45.300;True;48,45353;1,509367;159;51,26402;0;0,05;0;301,51;4,14625;1720;76;-573;-324;240;68
17:11:45.400;True;48,45353;1,509367;159;51,26402;0;0,04722222;0;301,51;4,14625;2074;-387;-395;22;212;-38
17:11:45.500;True;48,45353;1,509365;159;51,26402;0;0,04444445;0;301,51;4,14625;1897;-170;-492;524;-328;-61
17:11:45.600;True;48,45353;1,509365;159;51,26402;0;0,04444445;0;301,51;4,14625;2878;-542;-685;-387;-1846;-10
17:11:45.700;True;48,45353;1,509365;159;51,26402;0;0,04444445;0;301,51;4,14625;1841;-223;-678;78;-770;-222
17:11:45.800;True;48,45353;1,509363;159;51,26402;0;0,04722222;0;301,51;4,14625;1028;1550;98;82;-1604;-232
17:11:45.900;True;48,45353;1,509363;159;51,26402;0;0,05;0;301,51;4,14625;1886;-256;-882;5;-294;449
17:11:46.000;True;48,45353;1,509362;159;51,26402;0;0,05555556;0;301,51;4,14625;1828;16;-878;-94;152;75
17:11:46.100;True;48,45353;1,509362;159;51,26402;0;0,05833333;0;301,51;4,14625;1523;636;-593;66;-211;99
17:11:46.200;True;48,45353;1,50936;159;51,26402;0;0,06111111;0;301,51;4,14625;2007;-237;-831;-194;23;220
17:11:46.300;True;48,45353;1,50936;159;51,26402;0;0,06111111;0;301,51;4,14625;2318;-49;-891;-980;-176;-206
17:11:46.400;True;48,45353;1,509358;159;51,26402;0;0,06666667;0;301,51;4,14625;1916;-115;-898;-769;108;108
17:11:46.500;True;48,45353;1,509357;159;51,26402;0;0,06944445;0;301,51;4,14625;1688;-459;-1000;40;-687;604
17:11:46.600;True;48,45353;1,509357;159,1;51,26402;0;0,07222223;0;301,51;4,14625;1724;172;-989;-669;-45;147
17:11:46.700;True;48,45353;1,509357;159,1;51,26402;0;0,07777778;0;301,51;4,14625;1786;-232;-987;-198;-165;553
17:11:46.800;True;48,45353;1,509355;159,1;51,26402;0;0,08333334;0;301,51;4,14625;1810;-24;-986;-523;-830;118
17:11:46.900;True;48,45353;1,509355;159,1;51,26402;0;0,08888889;0;301,51;4,14625;1782;-102;-1046;-363;-609;352
17:11:47.000;True;48,45353;1,509353;159,1;51,26402;0;0,09444445;0;301,51;4,14625;1685;-87;-1146;69;-456;283
17:11:47.100;True;48,45353;1,509353;159,1;51,26402;0;0,1027778;0;301,51;4,14625;1456;-1;-1326;-143;-859;215
17:11:47.200;True;48,45354;1,509352;159,1;51,26402;0;0,1083333;0;301,51;4,14625;1583;-249;-1293;-227;-240;173
17:11:47.300;True;48,45354;1,509352;159,1;51,26402;0;0,1138889;0;301,51;4,14625;1320;48;-1573;183;607;-277
17:11:47.400;True;48,45354;1,50935;159,1;51,26402;0;0,1166667;0;301,51;4,14625;1713;-67;-1086;644;2050;-345
17:11:47.500;True;48,45354;1,50935;159,1;51,26402;0;0,1222222;0;301,51;4,14625;1703;-296;-881;597;259;-22
17:11:47.600;True;48,45354;1,509348;159,1;51,26402;0;0,1277778;0;301,51;4,14625;1958;-66;-933;190;477;-316
17:11:47.700;True;48,45354;1,509348;159,1;51,26402;0;0,1333333;0;301,51;4,14625;1664;-119;-1033;83;-364;4
17:11:47.800;True;48,45354;1,509347;159,1;51,26402;0;0,1333333;0;301,51;4,14625;1907;-206;-1053;358;-611;-1
17:11:47.900;True;48,45354;1,509347;159,1;51,26402;0;0,1416667;0;301,51;4,14625;1058;-151;-1342;-225;-1026;116
17:11:48.000;True;48,45354;1,509345;159,1;51,26402;0;0,1444445;0;301,51;4,14625;1801;-142;-1048;-17;512;-60
17:11:48.100;True;48,45354;1,509345;159,1;37,52892;0;0,1472222;0;301,51;4,14625;1739;-87;-1094;28;-18;-28
17:11:48.200;True;48,45354;1,509343;159,2;37,52892;0;0,1472222;0;301,51;4,14625;1042;190;-1124;-780;-488;357
17:11:48.300;True;48,45354;1,509343;159,2;37,52892;0;0,1444445;0;301,51;4,14625;1793;274;-1194;-523;-294;315
17:11:48.400;True;48,45354;1,509343;159,2;37,52892;0;0,1388889;0;301,51;4,14625;2112;-191;-1170;-752;-332;110
17:11:48.500;True;48,45354;1,509342;159,2;36,19972;0;0,1333333;0;301,51;4,14625;1531;-179;-1105;-1087;-525;-316
17:11:48.600;True;48,45354;1,509342;159,3;36,19972;0;0,1277778;0;301,51;4,14625;1775;-67;-1303;221;49;261
17:11:48.700;True;48,45354;1,509342;159,3;36,19972;0;0,125;0;301,51;4,14625;1699;-250;-1260;398;535;377
17:11:48.800;True;48,45354;1,509342;159,3;36,19972;0;0,1194444;0;301,51;4,14625;1728;-206;-1201;151;810;129
17:11:48.900;True;48,45354;1,50934;159,4;36,19972;0;0,1166667;0;301,51;4,14625;1641;-304;-1218;725;-355;405
17:11:49.000;True;48,45354;1,50934;159,4;36,19972;0;0,1138889;0;301,51;4,14625;1375;103;-1017;-449;-1101;563
17:11:49.100;True;48,45354;1,50934;159,4;36,19972;0;0,1111111;0;301,51;4,14625;1730;-766;-1577;1040;277;-1145
17:11:49.200;True;48,45354;1,50934;159,4;36,19972;0;0,1111111;0;301,51;4,14625;1895;-134;-795;542;474;-269
17:11:49.300;True;48,45354;1,50934;159,4;37,52892;0;0,1111111;0;301,51;4,14625;1596;-218;-1197;773;-477;-1046
17:11:49.400;True;48,45354;1,50934;159,4;37,52892;0;0,1083333;0;301,51;4,14625;1721;-191;-1312;510;398;-375
17:11:49.500;True;48,45354;1,509338;159,4;37,52892;0;0,1027778;0;301,51;4,14625;1692;-114;-1066;-159;-320;337
17:11:49.600;True;48,45354;1,509338;159,4;37,52892;0;0,09722222;0;301,51;4,14625;1654;-221;-1097;-37;186;71
17:11:49.700;True;48,45354;1,509338;159,5;37,52892;0;0,09444445;0;301,51;4,14625;1747;-120;-1113;-172;109;-40
17:11:49.800;True;48,45354;1,509338;159,5;37,52892;0;0,09444445;0;301,51;4,14625;1725;-195;-992;-1111;-204;682
17:11:49.900;True;48,45354;1,509337;159,5;37,48173;0;0,09166667;0;301,51;4,14625;1614;-114;-1008;-2793;-475;1402
17:11:50.000;True;48,45354;1,509337;159,5;36,15079;0;0,08888889;0;301,51;4,14625;1551;74;-1193;-3304;-763;1413
17:11:50.100;True;48,45354;1,509337;159,6;36,15079;0;0,09166667;0;301,51;4,14625;1463;82;-1310;-2366;-842;846
17:11:50.200;True;48,45354;1,509335;159,6;36,15079;0;0,08888889;0;301,51;4,14625;1586;205;-1304;-2211;-351;945
17:11:50.300;True;48,45354;1,509335;159,6;36,15079;0;0,08888889;0;301,51;4,14625;1535;321;-1435;-2617;-273;1067
17:11:50.400;True;48,45354;1,509335;159,6;36,15079;0;0,08888889;0;301,51;4,14625;1235;320;-1625;-2041;-1091;3164
17:11:50.500;True;48,45354;1,509335;159,6;36,15079;0;0,08888889;0;301,51;4,14625;1489;96;-1493;-2464;254;2671
17:11:50.600;True;48,45355;1,509333;159,6;36,15079;0;0,09444445;0;301,51;4,14625;1606;118;-1261;-3273;1256;1392
17:11:50.700;True;48,45355;1,509333;159,6;36,15079;0;0,09444445;0;301,51;4,14625;1924;302;-483;-4189;1215;673
17:11:50.800;True;48,45355;1,509333;159,6;36,15079;0;0,08888889;0;301,51;4,14625;1883;485;-477;-2746;680;2033
17:11:50.900;True;48,45355;1,509333;159,6;36,15079;0;0,08888889;0;301,51;4,14625;2043;666;-207;-2444;1274;1032
17:11:51.000;True;48,45355;1,509333;159,6;36,15079;0;0,08888889;0;301,51;4,14625;1911;827;-200;-2189;135;294
17:11:51.100;True;48,45355;1,509333;159,6;36,15079;0;0,08611111;0;301,51;4,14625;1818;529;-408;-978;-825;1069
17:11:51.200;True;48,45355;1,509333;159,6;36,15079;0;0,07777778;0;301,51;4,14625;1905;524;-363;-1368;346;907
17:11:51.300;True;48,45355;1,509333;159,6;36,15079;0;0,07222223;0;301,51;4,14625;1881;247;-104;-515;520;986
17:11:51.400;True;48,45355;1,509333;159,6;36,15079;0;0,06666667;0;301,51;4,14625;2042;205;-43;-90;690;752
17:11:51.500;True;48,45355;1,509333;159,6;37,48173;0;0,07222223;0;301,51;4,14625;1946;121;-19;-114;-94;107
